prompt_id,prompt,ref_image
LN7187,"In this image i can see a toilet seat and a flush tank. I can see a tap on the top of the flush tank. To the left of the image i can see a tap and pipe. I can see footwear, floor and floor mat.",LN/000000331352.jpg
LN7188,"He is standing on a floor. He is holding a remote. On the right side there is a dressing table,table. On table we can see TV,box,wires,plaster ,book. We can see in the background wall,window,socket board.",LN/000000575081.jpg
LN7189,In this picture we can see pizza is placed on a plate on Pizza we have tomatoes and cheese different types are being garnished.,LN/000000436315.jpg
LN7190,"In this image i can see number of people standing on the ground. In the background i can see few trees, few kites, the sky and few mountains.",LN/000000299553.jpg
LN7191,There is a cat standing on a blue fridge and there is a white cupboard beside it which has something placed in it.,LN/000000014007.jpg
LN7192,In the image on right side we can see a umbrella and cloth. On left side we can also see a umbrella and there are few kites are flying on sky.,LN/000000382743.jpg
LN7193,"In the image we can see there are people standing and this person is riding bicycle. There are many vehicles on the road, these are the white strips on the road, this is a dustbin beside the road. This is a light and signal poles, trees, grass and a building. These are the windows of the building.",LN/000000011197.jpg
LN7194,We can see green color ball on the bat and this bat contain net.,LN/000000179285.jpg
LN7195,"In this image we can see zebra and giraffe standing in grass, And there are so many plants, lake with water, mountain with trees.",LN/000000159977.jpg
LN7196,"In this picture a woman is seated on the chair, she is smiling and she is holding spoons in her hands, in front of her we can find couple of plates and food on the table, and also we can see a glass and a paper on the table, besides to her we can find a fence, and also we can find couple of people in the background trees lights and buildings.",LN/000000240250.jpg
LN7197,In this image two players are playing baseball. The person in the middle is holding baseball bat. Here is a ball. In right top a person is running. On the left two persons one wearing white another wearing black are in squat position. There is a net in the foreground.,LN/000000474078.jpg
LN7198,In this picture can a toilet seat. On the toilet seat there is a tag with showing a person and a yellow cap. There is a wall on that we can see a flash buttons.,LN/000000557258.jpg
LN7199,"As we can see in the image there is a white color wall, brown color door, white color towel, switchboard, bed, pillows, on the right side there is a sky blue color curtain, table, chair and sofa. On sofa there is a bag and few clothes and the floor is in white color.",LN/000000415741.jpg
LN7200,There is a building. The building has many number of windows and doors. There is also a clock tower to the building.,LN/000000312263.jpg
LN7201,"On the background we can see sky, buildings , towers and pole. We can see sign board on a pole. Near to the buildings we can see trees. This is a grass. Here we can see a boy wearing a helmet , skating shoes and skating on the road.",LN/000000442463.jpg
LN7202,"There is a man doing skating on the wall with skateboard,in front of this person we can see another person standing and holding bottle and fire stick,on the background we can see wall,there is a person standing and windows,on the top we can see bulb and we can see floor.",LN/000000258388.jpg
LN7203,"In this image I can see group of people sitting on the blue bench. These people are holding the mobiles. And these people with white,blue,yellow and pink color dress. Among the three people are holding the bags. In the back there is a glass window. They are in the train. Through the window I can see some green color bricks and the red board.",LN/000000380913.jpg
LN7204,This picture shows a bunch of giraffes and few plants and trees,LN/000000296969.jpg
LN7205,"There is a group of people. They are standing and some persons are riding a motorcycle and jeep. They are holding a flags. we can see in the background building with wall,pole and trees.",LN/000000136715.jpg
LN7206,"This picture describes about group of people, few are seated in the stadium, in front of them we can find a net, and few people are standing, they are playing base ball game in the ground, and also we can find couple of hoardings and buildings.",LN/000000095862.jpg
LN7207,"This image is clicked in a ground. In the middle there is a man running and bowling. He is wearing white dress. He is also wearing a glove. In the background, there are banners and boards. At the bottom, there is green grass on the ground.",LN/000000434548.jpg
LN7208,"This is a picture of a red color car , a person standing beside another car ,and at the back ground there are group of cars in the street , trees, sky.",LN/000000148719.jpg
LN7209,As we can see in the image there is a metro. The metro is in white color and yellow color door and on the right side there is a bicycle.,LN/000000135670.jpg
LN7210,Here is the boy standing and touching and apple. There are bunch of red apples and green apples placed in a cardboard boxes and arranged in an order. At background I can see green color object placed on the floor.,LN/000000359833.jpg
LN7211,"In this image we can see a person holding a coconut and a knife in his hands. We can see a truck with coconuts in it. In the background we can see trees, building and a car.",LN/000000260261.jpg
LN7212,"In this image we can see a group of people are standing, Here is the table and some food items on it. and here is the wall,and here are the lights.",LN/000000157767.jpg
LN7213,"In this image there is a person wearing jacket,brown color cap,carrying bag and put his headphones and holding some food item in his hand sitting on the bench and at the background of the image there are some birds flying and some vehicles moving on the road.",LN/000000511076.jpg
LN7214,In this image there are two slices of pizza and a sauce in glass placed on the table. We can see tissue.,LN/000000324927.jpg
LN7215,"This picture describes about group of people few are seated on the chair and few are standing, a man is playing game and he is holding bat in his hand, in front of him we can find a net, in the background we can see couple of chairs, baggage, bottle and a hoarding, and other people are watching the game.",LN/000000133244.jpg
LN7216,"There is a person in white color t-shirt, wearing a skateboard, jumping on black color pole. In the background, there is a light, building, trees, cars, poles and sky.",LN/000000426203.jpg
LN7217,To the bottom there is a white color stand with flower vase with red color flowers in it. Beside that there is a candle inside the glass. To the right bottom corner there are two perfume bottles. Above that their wall with the mirror. The wall is in orange color.,LN/000000578922.jpg
LN7218,In this image I see 4 teddy bears which are of white in color and there is a black thing on this teddy bear and I see the books on which there are words on it.,LN/000000125062.jpg
LN7219,In this picture a beautifully designed modern bike is kept on the road which has long black silencer and has a single seat under which two springs are attached. The rider has to lift his arms to ride the bike as there are too high. In the background there is a glass window and we observe another bike lying in front which has a number plate and 4269 as last four digits of the bike. The picture is clicked on a road.,LN/000000488385.jpg
LN7220,"In this picture there are group of people who are standing. There is still object, lights, clock, tree, sign board in the background.",LN/000000282298.jpg
LN7221,"There are three persons. The two persons are standing and in the center of the person is walking. There is a group of animals. We can see in the background water,sky,trees.",LN/000000435206.jpg
LN7222,"In this image I can see buildings, stairs, railings, trees, grass and a clock tower. I can see street lights, few people and benches with umbrellas on it. I can see this image is clicked from top view.",LN/000000377393.jpg
LN7223,"Here we can see a statue of a woman and behind her we can see trees and plants present, we can see a house, we can see a light post, we can see bicycles present",LN/000000470173.jpg
LN7224,"In the picture we can see a metal stand with the chains and behind it, we can see a tree and the sky with clouds.",LN/000000139883.jpg
LN7225,"There is a person standing and playing guitar and singing and wear black color tie,in front of this person there is a microphone with stand,on the background we can see person and light,on the top we can see focusing lights.",LN/000000411953.jpg
LN7226,This image is clicked inside the house. In the front there is a table on the table there are three bowls with the book is kept on this table. In the center there is a sofa which is white in colour and there are cushions at the right side there are two cushions with red and grey in colour and at the left side there are two cushions with white and grey in colour. There is a wall and a frame is hanged on this wall. In front of the wall there is a table and objects are kept on this table which is green in colour. At the left side there is a lamp and a stand.,LN/000000509824.jpg
LN7227,A brown horse is walking on the ground. Behind him there are plastic sheets. At the back there is fencing and trees at the back.,LN/000000304291.jpg
LN7228,"On the table there is a box. Under the box they are four cups on which we can see a some food, dry fruits, carrot and here we can see a bread.",LN/000000293044.jpg
LN7229,In this picture we can see statues. In the hand of a statue we can see a kite. This is a building.,LN/000000023751.jpg
LN7230,"In the picture we can see a bear which is brown in color with a fur, in the background we can see some trees and plants.",LN/000000307658.jpg
LN7231,"In this image i can see a sink and a tap attached to it in white color, down the sink there is a cupboard in white color, at the back ground i can see a mirror, a soap case and a soap in it and a wall in pink color. At right there are few shelves and a shower attached to it.",LN/000000569917.jpg
LN7232,"I can see in this image a cup, plate, a pen, a book and other objects. On the plate I can see food on it.",LN/000000066706.jpg
LN7233,In this image there is a person standing with white dress and blue color hat in a garden or ground.,LN/000000257478.jpg
LN7234,There are group of people walking. Among them four people are holding surfboards which are blue in color. This is the sea shore. This is the sea with waves. At background this look like mountains.,LN/000000326174.jpg
LN7235,This is a black and white image. I can see a person leg on the skateboard. These are the wheels attached to the skateboard. This person wore trouser and shoes. At background this looks like a skate area.,LN/000000370813.jpg
LN7236,"In this image I see snow which is on the path and I see the red light over here, I see the steps and I can also see the lights on the wall and the ceiling.",LN/000000245102.jpg
LN7237,"This image is clicked inside the room. There is a woman wearing blue jacket and sitting in a sofa. The sofa is in green color. In the background, there is a wall with a wall paper. And there is a quote written to the left, it is written as 'Someday you will know the meaning of my devotion'.",LN/000000202001.jpg
LN7238,In this image I can see two surfboards on the water. On one surf board I can see man and boy sitting and on the other surf board I can see small kid climbing and the other kid inside the water and holding surf board. This is water. This looks like sea.,LN/000000142971.jpg
LN7239,"In this image we can see a pole with the text board. We can also see the plants, grass, trees and also the vehicles. We can also see the walls and we can see a wooden pole with the text board. We can also see some other objects. On the right we can see the path.",LN/000000053994.jpg
LN7240,"There is an airplane on the road. Behind it there are few airplanes,buildings,grass,trees and cloudy sky.",LN/000000005477.jpg
LN7241,"In this picture, we see mannequin of woman wearing black and green dress. Beside that, there is a mannequin of man wearing black blazer and black pant. On background, it is in pink color.",LN/000000423944.jpg
LN7242,It is a scenery in which there is only one bird flying in the sky. At the background there are hills and trees. In between them there are buildings and houses. At the top there is sky and clouds.,LN/000000157847.jpg
LN7243,"In the picture we can see a washroom, in the we can see a toilet seat which is white in color with a water tank on it, just beside to it there is a paper roll, taps, and to the wall there are tiles and wall, and air conditioner, to the left hand side we can see a curtain, floor cleaner and wash basin with a tap.",LN/000000403385.jpg
LN7244,I can see in this image a white color dog is sitting on the floor. On the left side we have some objects on the floor.,LN/000000318908.jpg
LN7245,"In the image there is a pole and behind the pole there is a vehicle, behind the vehicle there are many cars, trees and a building.",LN/000000085376.jpg
LN7246,"This is a picture taken in the outdoors. The girl in floral dress was standing on the path. Beside the women there are traffic cones which are in orange and white color. Behind the girl there are flights and people boarding the flight. Behind the flight there are building, trees and sky.",LN/000000381639.jpg
LN7247,In this image I can see few flowers in a vase. I can also see a bottle and a plate on this desk.,LN/000000168458.jpg
LN7248,"There are vehicles parked on the road. In the background there is a building,poles,posters on the wall,trees,lights,fence,doors and few people at the vehicle standing.",LN/000000019109.jpg
LN7249,In this image there are few people standing. This is the airplane with windows. This is the propeller which is attached to the airplane. This is the car with wheels. I can see a pole on the car. At background I can see a small hill at the right corner of the image. This looks like a red mud.,LN/000000109900.jpg
LN7250,"In this Image I see many parking metres on the grass and there is a pole on which there are 3 boards says ""STOP"" ""ALL WAY"" ""WATCH FOR PEDESTRIANS"". In the background I see the cars on the road, a traffic cone, leaves, trees and the sky.",LN/000000369751.jpg
LN7251,"This image is clicked outside. there is a grass in the bottom and the reason animal in it it has eyes, trunk, mouth. There is a bag on the left side and there are so many bags in near that man.",LN/000000314294.jpg
LN7252,In this picture we see a large ground full of green grass. Also there are herons present which are 3 in number. There is a plant available. It looks like park.,LN/000000505565.jpg
LN7253,"In this image I can see a man is standing and holding some carrots. i can also see few more vegetables over here and in the background I can see vehicles, a tree and a building.",LN/000000397351.jpg
LN7254,The picture is taken in a closed room where one laptop is present and beside it a cat is sleeping and at the right corner at the edge one chair and one bag is present on the floor where one curtain is present on the wall in the picture.,LN/000000078420.jpg
LN7255,In this picture there is a plane facing towards the left. It is white and red in color. There is a person riding on it. In the background there is a sky with clouds. In the bottom right there is some text.,LN/000000183500.jpg
LN7256,There are two women smiling and holding bread in their hands. One women wore goggles. This looks like a wooden bench. At background I can see trees.,LN/000000341973.jpg
LN7257,"In this image I can see people are sitting on chairs. I can also see few of them are wearing shades. Here I can see few more chairs and tables. On this table I can see food in plates, few glasses, knives, forks and napkins. In the background I can see a road and on it I can see number of cars. Here I can see few trees. I can also see most of them are wearing jackets.",LN/000000470924.jpg
LN7258,"We can see boards attached with pole. On the background we can see wall,door.",LN/000000228771.jpg
LN7259,"There is a stop sign board with a wooden stand. In the background there are snow, grasses, trees and wall.",LN/000000522940.jpg
LN7260,This is the double decker bus which is red in color. These are the passengers inside the bus. I can see a hoarding attached to the bus. this looks like a store. Here is the person standing. I think this is the dustbin which is black in color. These are the trees. At background I can see vehicles and buildings. This look like wooden fencing.,LN/000000211674.jpg
LN7261,"To the left side there some plants and there is a curtain. And we can see a door. On the floor there is a bag, To the bottom there are some bottles. In the middle there is a man. In front of him there is a TV screen. Behind that there is a wall with frames on it. To the right side there is a brick pillar with a frame on it.",LN/000000565853.jpg
LN7262,I can see in this image a man is standing beside of wall and holding flowers in his hand. The man is wearing blue colour shirt and jeans. In the background I can see few flower pots and boards on the wall. On the right side of the image I can see a yellow colour wall.,LN/000000314264.jpg
LN7263,"This is the picture might be taken on wide road. In the from left to right there are group of people holding umbrella and walking, on left side we can also see a foot path,metal fence and a person wearing a hand bag and walking at bottom there is a road which is in black color.",LN/000000191845.jpg
LN7264,Here is the woman standing. She is holding an umbrella and handbag. This is a van and car moving on the road. These are the flags hanging to their poles. This looks like a building with windows. This is an arch. At the bottom left corner of the image I can see tree.,LN/000000313588.jpg
LN7265,"In this picture we can see couple of sign boards, a pole and couple of trees.",LN/000000198915.jpg
LN7266,"In this picture we can see a group of people where some are standing on ground and some are sitting on bench and a girl standing beside them and in the background we can see houses with windows, banners, sky, ladder, grass, brick wall.",LN/000000468965.jpg
LN7267,In the image we can see that this person is Wearing black color clothes and riding on the water with the help of water board.,LN/000000115898.jpg
LN7268,In this picture we can see two people they are skiing in the ice.,LN/000000496409.jpg
LN7269,"In the image we can see there is a person who is lying on the bed and there is a laptop and person is looking at the laptop, the bed sheet is in red colour and the wall is in white colour.",LN/000000553788.jpg
LN7270,This picture is taken outside. Towards the left there are group of zebras and entire picture is filled with plants. In the background there are hills and sky.,LN/000000215245.jpg
LN7271,"Here in the middle we can see a child standing with a remote in his hand and in front of him we can see a television present with some cartoon being played in that and the television is kept on a table, which is having racks and there is something present in that racks and on the right bottom side we can see some electronic device with cable wires present and we can see socket present on the wall and on the left side we can see pillows placed on a table and we can see a stair case present and we can see window flaps present",LN/000000139077.jpg
LN7272,"In the center of the image there is a table. There is a computer, laptop, mouse, glass, books, headset, and a telephone placed on the table.",LN/000000340894.jpg
LN7273,In this image i can see a three persons. In front the man is holding a kite which is in different color. At the back side I can see water and a sky. The woman is wearing black t-shirt sand a pant. The man is wearing blue shirt.,LN/000000116068.jpg
LN7274,There is a stove above stove is the bowl. There are vegetables in the bowl. There is glass with leaves on the left side.,LN/000000393838.jpg
LN7275,"This image is the clicked outside. There are trees in the back side. There is grass in the bottom. There is zebra in the middle. It has eyes, nose, mouth, ears, legs, tail.",LN/000000270244.jpg
LN7276,The person is sleeping on a blue bed and a white pillow and covering his body with a blue bed sheet which has white color flowers on it.,LN/000000035062.jpg
LN7277,Bottom right side of the image there are some water. Top right side of the image there are few buildings. Behind the building there is a sky and clouds. Bottom left side of the image there are few boats on water and there is a fencing. Top left side of the image there are some trees and poles.,LN/000000328286.jpg
LN7278,"This is a picture taken in the outdoors. This is a pole to the pole there are traffic lights. Behind the traffic lights there are grass, trees and a sky with cloud.",LN/000000110282.jpg
LN7279,A person wearing a goggle and helmet is riding a skating board. On road there are small traffic cones. On the right side there are many people standing and sitting. There are grasses. a person is holding a flag. In the background there is a rock mountain and also there is a pole.,LN/000000523957.jpg
LN7280,in the center of the image we can see two train one is in brown color and other one is in white a color. On the top there is a mountain with many trees. On the bottom left corner we can see a mirror of a car. Here we can see a street light and sign board. On the top left corner we can see a pole.,LN/000000494863.jpg
LN7281,"In the picture we can see a street view, in the street we can see a pole, a pole with the board one way, and we can also see a building with bricks and flags to it, and we can also see a path, road and cars on it. In the opposite side the building there are some more buildings, trees and sky.",LN/000000283318.jpg
LN7282,"There is a dog and this is disc. Here we can see grass, plants, and a tree. And there are cars.",LN/000000017029.jpg
LN7283,In this picture we can able to see a person is holding a dog mouth and brush. This person is trying to clean the teeth of the dog. On this brush there is a toy.,LN/000000309484.jpg
LN7284,In this picture we can see a man holding a bat in his hand. There is a person who is keeping wicket and a man wearing blue T shirt is fielding at the back. We can see some grass on the ground. Few people are visible in the background. Light is also visible.,LN/000000129945.jpg
LN7285,"In this picture I can see the sinks, taps, windows on the left side. There is a stove and a micro oven on the right side, in the background there might be wardrobes. It looks like a kitchen room.",LN/000000446005.jpg
LN7286,"In this picture we can find two people, one man is holding a bat in his hand, and he wore a helmet, in the background we can find a hoarding, metal rod and couple of trees.",LN/000000356094.jpg
LN7287,"In this image, we can see few peoples are standing on the floor. Few are holding some items and they are smiling. At the bottom, we can see a tables, some items are there on it. On right side and left side, there is a sofa and the middle there is shelf some items are there on it. Background, there is a wall photo frame, posters, stickers, window shades, window, hangings. At the top of the image, there is a roof.",LN/000000325483.jpg
LN7288,In this image i can see a puppy which has leash and chain standing on the bench.,LN/000000452891.jpg
LN7289,In this image we can see many clocks on the wall. Here we can see a mirror.,LN/000000218362.jpg
LN7290,In this image we can see a skipping rope and a doughnut are placed on a sofa.,LN/000000533855.jpg
LN7291,"Here we can see a woman standing on a skateboard wearing a sweater, gloves and a helmet and goggles on her and there is snow every where",LN/000000089078.jpg
LN7292,"In the picture we can see a teddy bear in which a person is carrying it with a red jacket,there are many people near to the person.",LN/000000528705.jpg
LN7293,In this image we can see two bears and eyes of bears are shining. In the foreground we can see leaves and in the background we can see small plants.,LN/000000071756.jpg
LN7294,Here in the left a man is walking by holding an umbrella in his hands. He wear a red color jacket black color trouser and a white color shirt in the right also the same and a girl is sitting at her She wore a green color shirt black color jacket and there are trees at here.,LN/000000477288.jpg
LN7295,Here we can see a couple of aeroplanes present and there are tanks present and there are buses present and we can see trees present and we can see building present,LN/000000293324.jpg
LN7296,"In this picture a lady is ice skating on the snow and holding two sticks with both of her hands. In the background we observe stairs at the right side of the image, there is snow all over the place.",LN/000000374369.jpg
LN7297,In this picture we see vegetables in baskets. At the center we see many carrots present. At the left leafy vegetables are present. On the right we have cauliflower. Each item is present separately in the baskets.,LN/000000034257.jpg
LN7298,Front this person wore spectacles and holding food packet and cup. Background there is a building with window and trees. In-front of this building persons are standing and there is a bin on floor. Lights are attached to this roof top. This man is looking at this food packet. This is board with stand.,LN/000000063047.jpg
LN7299,"In this image i can see a sign board in blue color attached to a pole, at right there is other board in green color, at the back ground i can see few buildings and few light poles, at top there is a sky.",LN/000000410712.jpg
LN7300,"As we can see in the image there are trees, few people standing over here and there are two people riding buggies and there is grass over here and these two people are wearing helmets.",LN/000000204186.jpg
LN7301,The picture consists of one bowl where soup is present in the bowl with vegetables in it.,LN/000000123321.jpg
LN7302,"In front there is a ground. To the left there is a man running. In the middle there is a man with black and white t-shirt is running and holding a kite in his hand. To the right side there is a man with black and red dress is stunning. In the background there are many trees, buildings and to the right there are three benches and there is a road.",LN/000000407868.jpg
LN7303,A black and white cat is sitting on a chair. On the left there is a table. On the floor there are leaves. In the background there are trees and sky.,LN/000000329319.jpg
LN7304,In the middle of the image there is a clock tower. Bottom right side of the image there are few vehicles. Bottom left side of the image there are few buildings and poles and lights and there are some vehicles. Bottom left side of the image few people are standing. Top of the image there are some clouds.,LN/000000098392.jpg
LN7305,This image might be clicked in a horse shed. There is a horse in the middle. There are two persons on the right side and one person on the left side. One who is in the right side is holding horse with rope. There are trees in the left side.,LN/000000481582.jpg
LN7306,"In the picture we can see a man surfing on the surf board in the ocean, the water is blue in color with white tides and there is a name as CAPULETE on it and there is a sky.",LN/000000263403.jpg
LN7307,"In this image few people are walking on a road. In the foreground a lady wearing black t-shirt is holding food. Beside her a man wearing orange t-shirt is looking at her. In front of him a man holding paper is smiling. In the background there is hill, road and plants.",LN/000000329456.jpg
LN7308,"This is the picture of the room. In the foreground there is a refrigerator. At the left there are clothes in the cupboard. At the bottom there are bottles, shoes and bags. At the back there is a door. At the right there is a sofa. At the top there is a light.",LN/000000282296.jpg
LN7309,"In this image we can see a teddy bear toy. In the background we can see baskets, monitors and ceiling lights.",LN/000000189436.jpg
LN7310,In the image in the center we can see one plane. In the background there is a sky with clouds.,LN/000000208901.jpg
LN7311,"In the middle of the image a man is sitting on a sofa, there are few packets on the packets there are some electronic devices. Behind him there is a wall and there is a bookshelf. Top left side of the image there is a window.",LN/000000400161.jpg
LN7312,"In the center of the image there is a person skiing on the snow. In the background we can see snow, trees and sky.",LN/000000556158.jpg
LN7313,"In the middle of this image, there are two giraffes on the ground on which there is grass. Around them, there is a wall. In the background, there are trees, plants, a fence and the sky.",LN/000000022969.jpg
LN7314,This picture describe that a white keyboard and mouse to which a cable is attached is placed on a beautiful wooden table.,LN/000000335658.jpg
LN7315,"In this image we can see a person carrying a backpack, there is a face of the dog on the backpack, on left side of image two persons are walking on stairs, on the top of the image there is a sign board and we can read Millbrae on the board.",LN/000000161609.jpg
LN7316,"In this picture there are some people standing in front of a television playing a video game holding, joysticks in their hands. There are two women and two men standing. One of the guy is sitting in the sofa in the back side. We can observe a television here which was placed on the table. There is a bookshelf in the left side. In the background there is a wall.",LN/000000467176.jpg
LN7317,"In the picture we can see the bikes placed on the road, on is of red in color, one is of orange in color and one is black in color, in the background we can see many people standing and there is a hoarding named as harley davidson cycles, and in the background we can see some trees and sky.",LN/000000078748.jpg
LN7318,"In this picture there is a boy who is standing at the center of the image, by holding the tennis bat in his hand, he is about to hit the ball, there is a poster behind him, it seems to be the play ground.",LN/000000064718.jpg
LN7319,In the middle of the image a man is skating on the road. Behind him there are few vehicles.,LN/000000157365.jpg
LN7320,"Here we can see dog,bottle on the floor,on the background we can see door and wall,beside the dog we can see fence.",LN/000000297830.jpg
LN7321,"This is a black and white picture. On the background we can see sky , buildings and trees. Here we can see a man standing on a surf board in a river and he is holding a paddle in his hand.",LN/000000001490.jpg
LN7322,Bottom right side of the image there are few animals and grass. Top left side of the image there are some trees.,LN/000000167128.jpg
LN7323,"The picture is taken in a football court where one boy is standing wearing green t-shirt, shoes and in front of the boy there is one red colour ball and behind the boy there are people sitting on the benches and one person is sleeping on the ground and there are plants, trees and buildings are present in the picture.",LN/000000371552.jpg
LN7324,In this image I can see you few motor boats and buildings. I can also see few trees in the background. Here I can see a rope and water.,LN/000000455872.jpg
LN7325,"This image is clicked kitchen. There is counter top, sink, and tap, there are cup, jar and steamer, there is dining table on the right side. There are chairs and table, on the table there is a bowl. There are windows to this room. There is a door on the left side, there are cupboard in the middle.",LN/000000034873.jpg
LN7326,"In this picture there are electric poles at the right side of the image, on which there are street lights around the area of the image, there is a building at the center of the image, and there are traffic signal poles at the left side around the area of the image, there are trees around the area of the image, it seems to be the view of road side.",LN/000000339870.jpg
LN7327,In this picture there is a man wearing a helmet is riding bicycle on a road.,LN/000000210299.jpg
LN7328,There are three persons. They are standing on a ground. In the center of the woman is holding a bat. On the right side of the person is running. We can see in the background fence with green color sheet.,LN/000000369323.jpg
LN7329,"In this image I can see 3 electronic gadgets on the table, the gadget in the middle is a Sony branded and it contains the camera,a flash and the gadget on the left side is a Dell branded gadget which contains few buttons in the bottom and a power button on the top, the gadget in the right side is a blue color gadget which is a Motorola brand, it contains few buttons the bottom and few buttons on the side.",LN/000000228981.jpg
LN7330,"In this image, there is sand which is in white color, in the right side there is a man standing and he is holding a kite which is in blue color, in the background there are some green color plants and there are some stairs which are in white color, in the top there is a sky which is in white color.",LN/000000124442.jpg
LN7331,"In the image in the center we can see bench. On bench there is a bird. In the background we can see plants,grass and bench.",LN/000000577182.jpg
LN7332,"In this image we can see a stop board. In the background we can see buildings, trees, traffic lights, street lights, car, truck, clouds and sky.",LN/000000283038.jpg
LN7333,"I can see a person standing. This looks like a kitchen area. These are the utensils hanging to the wall. This is the lamp attached to the rooftop. This looks like a sink. This is the wooden table with bowls,glass,tin,plates and few other objects on it. Here I can see few other utensils placed on the cabin. This looks like a plant with leaves. At the left corner of the image I can see person hand. This is the floor.",LN/000000397133.jpg
LN7334,"The picture is taken in a closed room where three people are present in the room, at the right corner one woman is wearing a white dress is standing and in the middle one man is wearing a black shirt and holding something in his hands and another woman is sitting on the chair wearing jeans skirt and black top and behind them there are big curtains placed on the windows and at the right corner one statue is present in the picture.",LN/000000156924.jpg
LN7335,In this image we can see an aeroplane on the road. Here is the grass at background here are the trees. and at above the sky is cloudy.,LN/000000459467.jpg
LN7336,"In this image there are beat roots, carrots, green peas, broccoli , spring onions , strawberries in a box on a table.",LN/000000023781.jpg
LN7337,In front of the image there is a person surfing on the boat in the water. In the background of the image there are towers. At the top of the image there is sky.,LN/000000185292.jpg
LN7338,"In this image i can see a person wearing violet t shirt, black short and shoe is holding a Frisbee which is white in color in his hands. In the background i can see the grass.",LN/000000401244.jpg
LN7339,"The image is inside the room. In the image in middle there is a woman wearing black color dress and holding a plate, on plate we can see a pastry on one hand, on other hand we can also see a woman holding a spoon. In background there is a wall which is in white color.",LN/000000327592.jpg
LN7340,"In the image there is man wearing red shirt trying to catch a frisbee. the land is of farm, in background there are many trees and above its sky.",LN/000000259097.jpg
LN7341,This is the picture of a bed on which there is a dog and a laptop in front of the dog and there is a blanket and a pillow on the bed.,LN/000000134112.jpg
LN7342,There is a fork and on the fork there is a broccoli and some other food item.,LN/000000358427.jpg
LN7343,"In this image there is a person jumping with a skateboard ,and the back ground there is a wall.",LN/000000370813.jpg
LN7344,There is a dog and this is grass. Here we can see a person holding a disc which is in green color.,LN/000000357459.jpg
LN7345,The image shows that there is a woman lay on the bed. Here we can see a bed sheet and two pillows.,LN/000000061960.jpg
LN7346,There is a animal with brown color fur on the body behind the animal there are so many trees.,LN/000000307658.jpg
LN7347,"In this picture there are two people those who are standing at the right and left side of the image, there is a grass land around the area of the image, there are trees around the area of the image, it seems to be the playground, there is a net around the area of the ground.",LN/000000537827.jpg
LN7348,"In this picture there is kid riding a bicycle, wearing a helmet on his head on the road. We can observe a shadow of the kid here.",LN/000000210299.jpg
LN7349,"In this picture we can see a airplane travelling on the air, in the background there is a cloudy sky.",LN/000000336309.jpg
LN7350,"As we can see in the image there is a white color wallpaper, banner and a table. On table there are plates, cupcakes, pastry and boxes.",LN/000000318455.jpg
LN7351,In this image there are four wine glasses are there and that 4 wine glasses are holding with the different persons behind the wine glasses one person is there and wearing some black coat.,LN/000000085089.jpg
LN7352,In this image we can see texts written on the boards and rods.,LN/000000041488.jpg
LN7353,"In this picture there are two persons sitting on the couch and they have a table in front of them with plates and food. One among them is operating the mobile and In the backdrop there is a wall with a photo frame, a plant and basket.",LN/000000345356.jpg
LN7354,In this picture there is a man surfing on a surfboard in water. There are two persons swimming in water. Some rocks are seen in the background.,LN/000000209829.jpg
LN7355,"In this image, a man is holding skating board and he is walking on the floor. At the background, Few peoples are there, few are standing and few are sat on the bench and there are so many trees and sky we can see here.",LN/000000559160.jpg
LN7356,"In the picture there are many people walking on the floor in the street there are many shops near to them there are many trees present near to them there are benches present near to them,some people are sitting on them,there are many plants creeps,some people are carrying bags,there are hoarding.",LN/000000322610.jpg
LN7357,"In the foreground we can see a wooden table where plates , beer bottles , glasses , forks and dish boxes are kept on it. Here we can see a wooden chair on the top right side. Here we can see another wooden table on the top left side.",LN/000000170670.jpg
LN7358,"In this image In the middle there is a screen, on that there is a man, he wears suit, shirt and tie. In the middle there is a table on that there are three bottles. At the bottom there are two women. At top there are lights.",LN/000000008021.jpg
LN7359,"In this black and white picture there is a woman sitting on steps. There is a handbag in front of her. To the below of the image there are birds on the ground. Beside her there is railing and plants. In the background there is Eiffel tower, buildings and sky.",LN/000000456496.jpg
LN7360,Here we can see a woman on the horse. She has spectacles and she wear a cap. This is grass. In the background there is a sky.,LN/000000275392.jpg
LN7361,"In this image there are raw vegetables which are filled in this two bowls which is white in colour. And at the bottom right there are two spoons, and at the top left there are two spoons. All these things are kept on these wooden table.",LN/000000132116.jpg
LN7362,"In this picture there is a street with traffic lights, railing. And in the background there is a building,light, poles and trees.",LN/000000133087.jpg
LN7363,In this image there is a sign board fixed to a pole is on grass. At the right side there is a wall.,LN/000000297343.jpg
LN7364,"This is a picture of the inside of the stadium, in this picture in the foreground we could see some persons walking. And on the background there are a group of people who are sitting on chairs, and in the bottom there is a wooden floor and on the top of the right corner there is one basket.",LN/000000558114.jpg
LN7365,"In this image there are 3 giraffes standing in the forest , at the back ground there are trees, plants, grass, sky.",LN/000000235252.jpg
LN7366,The person wearing yellow dress is holding a scissor in his hand and doing something and there are some wooden pieces in front of him.,LN/000000368294.jpg
LN7367,"There is a giraffe toy standing in front of a glass and there are trees,buildings in front of it.",LN/000000442661.jpg
