prompt_id,prompt,ref_image
MS28030,"There is something that looks particularly interesting here. 
",COCO/COCO_val2014_000000003711.jpg
MS28031,Two parking meters with the number four painted on them.,COCO/COCO_val2014_000000407457.jpg
MS28032,A stop sign with graffiti on it next to a bunch of palm trees. ,COCO/COCO_val2014_000000523819.jpg
MS28033,A small girl is holding a large triangular kite.,COCO/COCO_val2014_000000137003.jpg
MS28034,A cat sitting in front of a television watching a show.,COCO/COCO_val2014_000000104625.jpg
MS28035,a baseball player standing in the outfield ,COCO/COCO_val2014_000000045920.jpg
MS28036,a beach that has some umbrellas on the beach,COCO/COCO_val2014_000000561047.jpg
MS28037,A man and woman that is under an umbrella.,COCO/COCO_val2014_000000549930.jpg
MS28038,A child snowboarding down a hill in the snow.,COCO/COCO_val2014_000000134098.jpg
MS28039,A close up shot of a set of flowers. ,COCO/COCO_val2014_000000309958.jpg
MS28040,A cat laying on a surface with a  person holding up gag glasses to its face.,COCO/COCO_val2014_000000549649.jpg
MS28041,A couch and table in a small room.,COCO/COCO_val2014_000000033798.jpg
MS28042,a pair of scissors is laying on the ground,COCO/COCO_val2014_000000110765.jpg
MS28043,A person holding up something under a street sign,COCO/COCO_val2014_000000552507.jpg
MS28044,A young man skateboarding near railing that overlooks the city skyline,COCO/COCO_val2014_000000104406.jpg
MS28045,A man in a motorcycle helmet takes a pastry from a glass tray.,COCO/COCO_val2014_000000437099.jpg
MS28046,A person surfing with other surfers in the backdrop.,COCO/COCO_val2014_000000196565.jpg
MS28047,An open laptop sits on a desk in front of an office chair.,COCO/COCO_val2014_000000546639.jpg
MS28048,A close-up picture of a toilet with a fountain.,COCO/COCO_val2014_000000331352.jpg
MS28049,This is a game of professional baseball being played.,COCO/COCO_val2014_000000078671.jpg
MS28050,a bathroom with a stand up see through shower,COCO/COCO_val2014_000000298732.jpg
MS28051,People touring stop to look at a red building.,COCO/COCO_val2014_000000053542.jpg
MS28052,Three pieces of broccoli arranged standing up with one piece on a miniature chair,COCO/COCO_val2014_000000564659.jpg
MS28053,A small tug boat is gliding in the ocean.,COCO/COCO_val2014_000000139605.jpg
MS28054,Some taxi cabs parked along the side of a road.,COCO/COCO_val2014_000000277048.jpg
MS28055,sea horses with birds flying in the sky,COCO/COCO_val2014_000000186345.jpg
MS28056,Green trolley leaving trolley station near tree with yellow bow.,COCO/COCO_val2014_000000384503.jpg
MS28057,Group of different colored scissors next to each other. ,COCO/COCO_val2014_000000532403.jpg
MS28058,a lap top that has a wire attached to it,COCO/COCO_val2014_000000435707.jpg
MS28059,people standing on a sidewalk in front of a tall building.,COCO/COCO_val2014_000000525058.jpg
MS28060,A single giraffe standing in a grass field.,COCO/COCO_val2014_000000271148.jpg
MS28061,A bathroom with a lot of items near the sink and counter.,COCO/COCO_val2014_000000195165.jpg
MS28062,A person holding an orange in front of a decorated tree.,COCO/COCO_val2014_000000358624.jpg
MS28063,A woman tossing a frisbee across a green field,COCO/COCO_val2014_000000162855.jpg
MS28064,Closeup of a person whose legs show a lot of veins.,COCO/COCO_val2014_000000320180.jpg
MS28065,A person with a pair of scissors cutting someone's hair.,COCO/COCO_val2014_000000536605.jpg
MS28066,A young man on a couch with a video game controller.,COCO/COCO_val2014_000000308274.jpg
MS28067,a beach that has a bunch of surfers on it,COCO/COCO_val2014_000000163479.jpg
MS28068,A bird with its' wings spread landing near the ocean.,COCO/COCO_val2014_000000284535.jpg
MS28069,A yellow car parked in a parking lot next to a fire hydrant.,COCO/COCO_val2014_000000328301.jpg
MS28070,A bicycle that is resting up against a train.,COCO/COCO_val2014_000000495349.jpg
MS28071,A black teddy bear holding an automatic pistol pointing at a stuffed toy sheep.,COCO/COCO_val2014_000000283261.jpg
MS28072,A toilet and shower curtain in a bathroom,COCO/COCO_val2014_000000281353.jpg
MS28073,A man on a motorcycle with a very large teddy bear.,COCO/COCO_val2014_000000423173.jpg
MS28074,a coffee cup is next to a white keyboard,COCO/COCO_val2014_000000439651.jpg
MS28075,a bathroom with a sink and mirror in front of it ,COCO/COCO_val2014_000000241528.jpg
MS28076,a herd of cows stand on some tiled dirt ,COCO/COCO_val2014_000000221222.jpg
MS28077,Two girls standing in front of a metal fence.,COCO/COCO_val2014_000000376456.jpg
MS28078,A baseball player is about to hit a ball. ,COCO/COCO_val2014_000000520982.jpg
MS28079,A man wearing a shirt and a pixilated looking neck tie.,COCO/COCO_val2014_000000067534.jpg
MS28080,A woman in a pottery room painting a pot.,COCO/COCO_val2014_000000300786.jpg
MS28081,a couple of horses that are walking down the road,COCO/COCO_val2014_000000495786.jpg
MS28082,A woman riding skis down a snow covered slope.,COCO/COCO_val2014_000000336355.jpg
MS28083,A flock of sheep walking along a grassy hillside grazing.,COCO/COCO_val2014_000000535578.jpg
MS28084,A wii remote is aimed at a television screen.,COCO/COCO_val2014_000000102439.jpg
MS28085,A train makes its way across a steel bridge.,COCO/COCO_val2014_000000253415.jpg
MS28086,A group of people sitting at a bus station waiting for a train.,COCO/COCO_val2014_000000419790.jpg
MS28087,a man in a white shirt and his luggage,COCO/COCO_val2014_000000517388.jpg
MS28088,a large brick tower on a tall building,COCO/COCO_val2014_000000113867.jpg
MS28089,The child is standing next to the refrigerator with a toy on it.,COCO/COCO_val2014_000000463898.jpg
MS28090,a couple of giraffes are in a field,COCO/COCO_val2014_000000170250.jpg
MS28091,Empty seats on a city train line mass transportation unit.,COCO/COCO_val2014_000000305876.jpg
MS28092,A train passing by a hill on the water.,COCO/COCO_val2014_000000161758.jpg
MS28093, a view of people walking down a paved road beside water.,COCO/COCO_val2014_000000509460.jpg
MS28094,A woman standing on a  tennis court holding a racquet.,COCO/COCO_val2014_000000345029.jpg
MS28095,A bed roughly made with a flowered quilt ,COCO/COCO_val2014_000000284028.jpg
MS28096,A tennis player getting ready to hit a tennis ball.,COCO/COCO_val2014_000000353889.jpg
MS28097,Cat and dog sitting in opposite chairs of each other. ,COCO/COCO_val2014_000000046905.jpg
MS28098,Two brown bears swimming together in the water.,COCO/COCO_val2014_000000560266.jpg
MS28099,A man standing in a boat near shore,COCO/COCO_val2014_000000570448.jpg
MS28100,A female wearing winter clothing standing next to a tent inside an unfinished building.,COCO/COCO_val2014_000000445567.jpg
MS28101,Two men to run down field playing baseball.,COCO/COCO_val2014_000000099219.jpg
MS28102,A group of people standing outside of a food truck,COCO/COCO_val2014_000000535183.jpg
MS28103,A picture of a living room in a house.,COCO/COCO_val2014_000000281123.jpg
MS28104,This all terrain vehicle has been modified for off road use.,COCO/COCO_val2014_000000475042.jpg
MS28105,A skier posing for a picture on the snow.,COCO/COCO_val2014_000000432131.jpg
MS28106,A kayaker hitting the rapids in is red kayak.,COCO/COCO_val2014_000000525162.jpg
MS28107,As laptops are sitting in position for a seminar a woman checks over one.,COCO/COCO_val2014_000000246001.jpg
MS28108,A group of baseball players play a game.,COCO/COCO_val2014_000000088859.jpg
MS28109,there is a woman that is riding a surf board in the water,COCO/COCO_val2014_000000160828.jpg
MS28110,People on corner with cars on street and stoplight with building,COCO/COCO_val2014_000000059455.jpg
MS28111,A small dear grooms a black horse as it is eating grass,COCO/COCO_val2014_000000486910.jpg
MS28112,A sandwich on a bun with a pickle on the side.,COCO/COCO_val2014_000000065993.jpg
MS28113,A woman swinging a tennis racket in a park,COCO/COCO_val2014_000000498802.jpg
MS28114,an image of a train going down the railroad track,COCO/COCO_val2014_000000513260.jpg
MS28115,A motorcycle parked on a stone covered field.,COCO/COCO_val2014_000000055955.jpg
MS28116,Black dog with blue collar laying on a boat.,COCO/COCO_val2014_000000304741.jpg
MS28117,a piece of cheesecake on a floral plate,COCO/COCO_val2014_000000331712.jpg
MS28118,A skillet full of broccoli and various seasonings on a grill.,COCO/COCO_val2014_000000253718.jpg
MS28119,A person on skis preparing to ski down a hill.,COCO/COCO_val2014_000000193328.jpg
MS28120,Several bicycles sit parked nest to each other.,COCO/COCO_val2014_000000118450.jpg
MS28121,A hand holding a remote control aiming for the TV. ,COCO/COCO_val2014_000000047137.jpg
MS28122,A male skateboarder skateboards in an area with others,COCO/COCO_val2014_000000209757.jpg
MS28123,A brown teddy bear sitting up against a tree.,COCO/COCO_val2014_000000109827.jpg
MS28124,A small computer upon a tan desk with a arm lamp nearby.,COCO/COCO_val2014_000000369309.jpg
MS28125,THIS IS A WELL LIT AND CLEAN SUBWAY STATION,COCO/COCO_val2014_000000290293.jpg
MS28126,a computer monitor is sitting on a desk,COCO/COCO_val2014_000000512240.jpg
MS28127,A very clean bathroom with a modern vanity,COCO/COCO_val2014_000000103631.jpg
MS28128,A bicycle is parked next to a building with bricked up windows.,COCO/COCO_val2014_000000391584.jpg
MS28129,A stove top oven with a tea kettle on top of it.,COCO/COCO_val2014_000000135071.jpg
MS28130,"Two plates full of food covered with gravy, on a table.",COCO/COCO_val2014_000000232050.jpg
MS28131,A cat sitting on top of a parked motorcycle.,COCO/COCO_val2014_000000529968.jpg
MS28132,An ostrich and zebra fenced in with each other. ,COCO/COCO_val2014_000000164104.jpg
MS28133,A young woman at the ocean waters surfing,COCO/COCO_val2014_000000026560.jpg
MS28134,A decorative church has several rows of pews.,COCO/COCO_val2014_000000455325.jpg
MS28135,"A neat, organized bathroom with bathroom furniture and decor. ",COCO/COCO_val2014_000000300245.jpg
MS28136,A bowl filled will all kinds of healthy goodies,COCO/COCO_val2014_000000507235.jpg
MS28137,"Some broccoli, noodles and mushrooms mixed together in plate.",COCO/COCO_val2014_000000455381.jpg
MS28138,The dog enjoys playing outside and laying down in the house.,COCO/COCO_val2014_000000161505.jpg
MS28139,An old computer monitor on a night stand with the keyboard and mouse on the bed.,COCO/COCO_val2014_000000206701.jpg
MS28140,Children gathered around a Hello Kitty themed birthday cake.,COCO/COCO_val2014_000000071737.jpg
MS28141,A tennis player preparing to hit the ball.,COCO/COCO_val2014_000000068025.jpg
MS28142,a bus that has some bikes on the outside of it,COCO/COCO_val2014_000000352476.jpg
MS28143,Street signs shown in front of a Public Market and fish market.,COCO/COCO_val2014_000000125182.jpg
MS28144,A man with a hat wearing a jacket and tie.,COCO/COCO_val2014_000000288553.jpg
MS28145,A boat floating on a lake next to a tree covered shore.,COCO/COCO_val2014_000000376937.jpg
MS28146,many different buildings near one another near trees,COCO/COCO_val2014_000000008647.jpg
MS28147,A student using both a book and computer to study.,COCO/COCO_val2014_000000227359.jpg
MS28148,a baseball player hitting a baseball with a wooden bat,COCO/COCO_val2014_000000044795.jpg
MS28149,A tennis player hits the tennis ball with her racket,COCO/COCO_val2014_000000463174.jpg
MS28150,very many people in waters from a fall,COCO/COCO_val2014_000000221616.jpg
MS28151,A man in a suit and tie is riding on a train.,COCO/COCO_val2014_000000425866.jpg
MS28152,A train is sitting in a train station.,COCO/COCO_val2014_000000159684.jpg
MS28153,Stainless refrigerator and microwave on the counter of a kitchen. ,COCO/COCO_val2014_000000486122.jpg
MS28154,A cheese pizza with vegetables on it sitting on a pan.,COCO/COCO_val2014_000000138057.jpg
MS28155,THERE IS A ZEBRA THAT IS WALKING ENAR A CAR ,COCO/COCO_val2014_000000236925.jpg
MS28156,Several kites of different colors laying on the sand on the beach.,COCO/COCO_val2014_000000422383.jpg
MS28157,a traffic light with red yellow and green lit up,COCO/COCO_val2014_000000168234.jpg
MS28158,a black and brown dog and a white and orange cat ,COCO/COCO_val2014_000000283471.jpg
MS28159,A person is being pulled on the water.,COCO/COCO_val2014_000000537905.jpg
MS28160,A kitchen with white tile floor and blue sloped ceiling.,COCO/COCO_val2014_000000436130.jpg
MS28161,a boy is riding a skateboard down the street,COCO/COCO_val2014_000000422677.jpg
MS28162,Young person brushing their teeth with lots of toothpaste,COCO/COCO_val2014_000000209868.jpg
MS28163,a horse rider on a brown horse jumping a hurdle ,COCO/COCO_val2014_000000479078.jpg
MS28164,A man riding on top of a paddle board.,COCO/COCO_val2014_000000332851.jpg
MS28165,A group of men with backpacks on skis on a slope.,COCO/COCO_val2014_000000231028.jpg
MS28166,an old man about to start cutting into a cake,COCO/COCO_val2014_000000111104.jpg
MS28167,Kitchen with white cupboards and appliances and a tan checkerboard linoleum floor. ,COCO/COCO_val2014_000000422350.jpg
MS28168,a man on a blue tennis court waiting for a tennis ball ,COCO/COCO_val2014_000000075234.jpg
MS28169,An adult elephant and a smaller young elephant walk away from the river.,COCO/COCO_val2014_000000148286.jpg
MS28170,"Outside, a woman from front looking down at and holding an infant with both arms and hands, while standing in front of low fence with sign with picture of giraffe, and on other side of fence are bushes, trees, and giraffes.",COCO/COCO_val2014_000000211206.jpg
MS28171,"A smaller, yet clean toilet, is sitting idly. ",COCO/COCO_val2014_000000489624.jpg
MS28172,a girl looking in the mirror brushing her teeth,COCO/COCO_val2014_000000522425.jpg
MS28173,A small dog stands atop a vintage motorcycle.,COCO/COCO_val2014_000000043433.jpg
MS28174,A young man on a skateboard looking down street with people watching.,COCO/COCO_val2014_000000531299.jpg
MS28175,A stop light at an intersection and the lights are green.,COCO/COCO_val2014_000000413172.jpg
MS28176,A white plate topped with orange peel slices.,COCO/COCO_val2014_000000402783.jpg
MS28177,A pair of horses running through a grassy field,COCO/COCO_val2014_000000311913.jpg
MS28178,A group of people with snowboards in the snow.,COCO/COCO_val2014_000000573750.jpg
MS28179,A couple of yellow buses parked on top of a road.,COCO/COCO_val2014_000000270893.jpg
MS28180,a couple of big buildings that are next to each other,COCO/COCO_val2014_000000132143.jpg
MS28181,A teddy bear that has its arm ripped off. ,COCO/COCO_val2014_000000071549.jpg
MS28182,There is an iPhone in the woman's back pocket.,COCO/COCO_val2014_000000454607.jpg
MS28183,A man riding a wave on top of a surfboard.,COCO/COCO_val2014_000000348631.jpg
MS28184,A person looking at oranges at an open air market.,COCO/COCO_val2014_000000490405.jpg
MS28185,A hand grasping on to a Wii controller.,COCO/COCO_val2014_000000534533.jpg
MS28186,A domestic farm animal in a shaded area of vegetation.,COCO/COCO_val2014_000000222863.jpg
MS28187,A man sits in the back of a pick up truck filled with household items.,COCO/COCO_val2014_000000199215.jpg
MS28188,A woman holding a wii remote in her hands and touching her face with it.,COCO/COCO_val2014_000000306974.jpg
MS28189,A bunch of people are walking around at a market,COCO/COCO_val2014_000000385098.jpg
MS28190,Two giraffes are walking next to a rock wall.,COCO/COCO_val2014_000000442614.jpg
MS28191,"Fried onions and a beef sandwich on a bun,",COCO/COCO_val2014_000000531433.jpg
MS28192,Close up from behind of a young giraffe standing with front legs splayed and head the ground by a fence outside.,COCO/COCO_val2014_000000098248.jpg
MS28193,Two children look at a large black bear in a zoo.,COCO/COCO_val2014_000000069009.jpg
MS28194,A picture of a messy desk with an open laptop.,COCO/COCO_val2014_000000009527.jpg
MS28195,Some people out in the grass throwing a frisbee,COCO/COCO_val2014_000000051040.jpg
MS28196,A man standing in a muscle man post holding a snow board.,COCO/COCO_val2014_000000107360.jpg
MS28197,A TV mounted inside of a wall between two shelfs.,COCO/COCO_val2014_000000111062.jpg
MS28198,A brown bear is grazing in the grass.,COCO/COCO_val2014_000000055601.jpg
MS28199,A gray stripped cat standing on a blue rug.,COCO/COCO_val2014_000000147425.jpg
MS28200,A gourmet pizza is displayed on a plate.,COCO/COCO_val2014_000000024045.jpg
MS28201,A paddleboarder is rowing while another person lies on their board nearby,COCO/COCO_val2014_000000062363.jpg
MS28202,Great elephant sitting on the ground with a person on it. ,COCO/COCO_val2014_000000190218.jpg
MS28203,Black cat sleeping on a comfortable looking bedspread.,COCO/COCO_val2014_000000177323.jpg
MS28204,A motorcycle with a red seat is on top of a stand. ,COCO/COCO_val2014_000000120021.jpg
MS28205,An arrangement of a fruit skin and flowers is displayed.,COCO/COCO_val2014_000000298809.jpg
MS28206,A picture of a sandwich on a plate on a tray with a drink and a covered side item on a table facing a window.,COCO/COCO_val2014_000000161605.jpg
MS28207,A very sleek styled train near a platform.,COCO/COCO_val2014_000000186472.jpg
MS28208,A person rowing a kayak onto the shore of a beach,COCO/COCO_val2014_000000540932.jpg
MS28209,The grass in the field is nutritious food for the grazing cows.,COCO/COCO_val2014_000000191919.jpg
MS28210,A group of horses and riders galloping along a beach.,COCO/COCO_val2014_000000134856.jpg
MS28211,A man is playing tennis on a tennis court.,COCO/COCO_val2014_000000461860.jpg
MS28212,a male in a swimsuit standing in the ocean with a red surfboard,COCO/COCO_val2014_000000550432.jpg
MS28213,THIS IS A PICTURE OF A VERY MESSY KITCHEN,COCO/COCO_val2014_000000532610.jpg
MS28214,A man tennis player holding a racket about to hill the tennis ball.,COCO/COCO_val2014_000000308759.jpg
MS28215,A kitchen decorated in decor with furniture in it.,COCO/COCO_val2014_000000415194.jpg
MS28216,A zebra standing near a large brick building.,COCO/COCO_val2014_000000133377.jpg
MS28217,A batroom with mirrors and sinks with a reflection of two people in a mirror while one takes a picture.,COCO/COCO_val2014_000000539251.jpg
MS28218,A woman and two young children holding Nintendo Wii game controllers.,COCO/COCO_val2014_000000028688.jpg
MS28219,a dog standing on a carriage behind two men,COCO/COCO_val2014_000000343401.jpg
MS28220,A tennis player playing tennis on the tennis court. ,COCO/COCO_val2014_000000553985.jpg
MS28221,Four zebras in some park during the day when it's sunny.,COCO/COCO_val2014_000000268729.jpg
MS28222,"The bathroom has a sink, toilet, and a shower. ",COCO/COCO_val2014_000000517548.jpg
MS28223,A refrigerator freezer sitting next to a kitchen counter.,COCO/COCO_val2014_000000285568.jpg
MS28224,a dog appears to be typing on a laptop computer,COCO/COCO_val2014_000000561411.jpg
MS28225,a woman sitting on a concrete table next to a pond of water,COCO/COCO_val2014_000000215755.jpg
MS28226,a couple of horse statues that are outside,COCO/COCO_val2014_000000430652.jpg
MS28227,A group of men ski across the snow covered ground.,COCO/COCO_val2014_000000354736.jpg
MS28228,The teddy bear was left in the car over night.,COCO/COCO_val2014_000000274657.jpg
MS28229,A man on a court swinging a tennis racket.,COCO/COCO_val2014_000000246649.jpg
MS28230,Two zebra standing next to each other in a  forest.,COCO/COCO_val2014_000000135681.jpg
MS28231,A small garden is shown in wooden long boxes.,COCO/COCO_val2014_000000334471.jpg
MS28232,A line of wine glasses filled with wine on a wooden table.,COCO/COCO_val2014_000000495125.jpg
MS28233,A street scene with an electric bus going by.,COCO/COCO_val2014_000000430467.jpg
MS28234,a man putting a puppy inside of an oven.,COCO/COCO_val2014_000000064868.jpg
MS28235,A group of sheep being herded by a dog,COCO/COCO_val2014_000000563009.jpg
MS28236,A group of people standing on a snow covered hillside.,COCO/COCO_val2014_000000090787.jpg
MS28237,"A table with a piece of construction paper, scissors and sewing thread.",COCO/COCO_val2014_000000062154.jpg
MS28238,A white cat standing on top of a suitcase.,COCO/COCO_val2014_000000312056.jpg
MS28239,A man is riding a horse very quickly the horse is sprinting. ,COCO/COCO_val2014_000000297037.jpg
MS28240,a green car is parked in a wet lot,COCO/COCO_val2014_000000340577.jpg
MS28241,A wooden bench sitting on a side walk.,COCO/COCO_val2014_000000549965.jpg
MS28242,"A subway style sandwich with lettuce, tomato and onions.",COCO/COCO_val2014_000000468972.jpg
MS28243,Baseball playes are on the field awaiting the next play.,COCO/COCO_val2014_000000389490.jpg
MS28244,"A pizza sitting on a table next to a salad, utensils and condiments along with a glass of wine.",COCO/COCO_val2014_000000150208.jpg
MS28245,one black cow sniffing another black cows head,COCO/COCO_val2014_000000125806.jpg
MS28246,"An old, stained elaborate roman numerical clock on a clear day",COCO/COCO_val2014_000000577821.jpg
MS28247,A large black cat sits inside of an empty bathtub.,COCO/COCO_val2014_000000416668.jpg
MS28248,A man on a court with a tennis racket.,COCO/COCO_val2014_000000487659.jpg
MS28249,Woman in maroon shirt holding up a bagel. ,COCO/COCO_val2014_000000038678.jpg
MS28250,A man travels uphill through snow on skis and with poles.,COCO/COCO_val2014_000000507633.jpg
MS28251,People playing with kites outside in the desert.,COCO/COCO_val2014_000000524681.jpg
MS28252,a person looking through the lens of a cellular phone,COCO/COCO_val2014_000000251064.jpg
MS28253,A close up of an old church focused on the blue clock.,COCO/COCO_val2014_000000145032.jpg
MS28254,A hangar or display room with a giant bomber jet.,COCO/COCO_val2014_000000517128.jpg
MS28255,a baseball player swinging a bat at a ball,COCO/COCO_val2014_000000198959.jpg
MS28256,A small boy watches a ball go up in the air.,COCO/COCO_val2014_000000454543.jpg
MS28257,a young snowboarder having fun snowboarding through the snow ,COCO/COCO_val2014_000000418680.jpg
MS28258,A woman is laying on here right side and looking up.,COCO/COCO_val2014_000000276381.jpg
MS28259,a cat is looking at a television with birds on it,COCO/COCO_val2014_000000087456.jpg
MS28260,A peeled apple with peels sits on the cutting board with the peeler.  ,COCO/COCO_val2014_000000360706.jpg
MS28261,A paper that has pianos and keys on it.,COCO/COCO_val2014_000000471528.jpg
MS28262,A desk with multiple computer monitors and a laptop.,COCO/COCO_val2014_000000358763.jpg
MS28263,A firetruck is parked curbside as people are on the sidewalk of a city street.,COCO/COCO_val2014_000000529041.jpg
MS28264,A tennis player taking aim for a hit at the ball.,COCO/COCO_val2014_000000556216.jpg
MS28265,A pitcher getting ready to hit a baseball.,COCO/COCO_val2014_000000167337.jpg
MS28266,a clock attached to a door way in a house ,COCO/COCO_val2014_000000082367.jpg
MS28267,Two people in the snow with skis and a cooler.,COCO/COCO_val2014_000000157928.jpg
MS28268,A uncooked pizza is being put into the pizza oven,COCO/COCO_val2014_000000468996.jpg
MS28269,there are two large boats that are in the water ,COCO/COCO_val2014_000000511321.jpg
MS28270,A portion of a package of frozen broccoli,COCO/COCO_val2014_000000427189.jpg
MS28271,A black cat peeps up behind an old television set.,COCO/COCO_val2014_000000010694.jpg
MS28272,A group of used toilets next to a wall.,COCO/COCO_val2014_000000013432.jpg
MS28273,A man is surfing in a river while another person watches.,COCO/COCO_val2014_000000300206.jpg
MS28274,A bed sitting in a bedroom with a wooden headboard.,COCO/COCO_val2014_000000142999.jpg
MS28275,A newlywed couple cutting the first slice from their wedding cake.,COCO/COCO_val2014_000000492420.jpg
MS28276,"A canoe that is in a lake during the day,",COCO/COCO_val2014_000000348140.jpg
MS28277,A farmers market with a booth full of vegetables for sale. ,COCO/COCO_val2014_000000134231.jpg
MS28278,A man is looking at a sliced pizza.,COCO/COCO_val2014_000000232950.jpg
MS28279,a hand holding a cupcake with brown frosting and colorful balls on it,COCO/COCO_val2014_000000455448.jpg
MS28280,a blue plate filled with ravioli and a kids spoon,COCO/COCO_val2014_000000110048.jpg
MS28281,Two giraffe standing in a green grass covered field.,COCO/COCO_val2014_000000445365.jpg
MS28282,A baseball player prepares to catch a ball.,COCO/COCO_val2014_000000295589.jpg
MS28283,"Two people dressed in black, one with a green mask.",COCO/COCO_val2014_000000056865.jpg
MS28284,Two birds are perched upon a snowy bank.,COCO/COCO_val2014_000000497117.jpg
MS28285,"A white bird standing on the sand close to the shore.
",COCO/COCO_val2014_000000208473.jpg
MS28286,this is fresh fruit and vegetables on a cart,COCO/COCO_val2014_000000440991.jpg
MS28287,"A hot dog, sodas, waters, and a Super Mario mushroom on a table with people in the background. ",COCO/COCO_val2014_000000218736.jpg
MS28288,A brindle and a grey and white dog playing on grass,COCO/COCO_val2014_000000089880.jpg
MS28289,A bowl of a kind of vegetable stew on a table.,COCO/COCO_val2014_000000105335.jpg
MS28290,The men in red shirts are riding a sail boat. ,COCO/COCO_val2014_000000519027.jpg
MS28291,The man is playing baseball in the field.,COCO/COCO_val2014_000000458103.jpg
MS28292,A small child wearing pajamas and holding a remote control.,COCO/COCO_val2014_000000475813.jpg
MS28293,A close up of a school bus parked on the side of the road.,COCO/COCO_val2014_000000340386.jpg
MS28294,"Longhorn cattle lying down in a large, green meadow with trees.",COCO/COCO_val2014_000000069229.jpg
MS28295,A man and two women standing around a wooden table.,COCO/COCO_val2014_000000116133.jpg
MS28296,Colorful picture of the outside of an art shop or museum with a bicycle parked in front.,COCO/COCO_val2014_000000028714.jpg
MS28297,A woman with a cell phone on a city street.,COCO/COCO_val2014_000000184827.jpg
MS28298,A man riding a wave on a surfboard in the ocean.,COCO/COCO_val2014_000000263403.jpg
MS28299,A dog holding a frisbee in his mouth on top of grass.,COCO/COCO_val2014_000000169361.jpg
MS28300,A skateboarder is on top of a cement bowl.,COCO/COCO_val2014_000000031093.jpg
MS28301,A large bird perched outside someones glass door,COCO/COCO_val2014_000000538976.jpg
MS28302,The name of the street is Lincoln Ave ,COCO/COCO_val2014_000000220739.jpg
MS28303,A large boat sails out upon the open ocean.,COCO/COCO_val2014_000000470624.jpg
MS28304,"An outdoor stall sells tomatoes, bell peppers, green beans, carrots, zucchini, eggplants, and turnips. ",COCO/COCO_val2014_000000378873.jpg
MS28305,A man on a bench is covered with birds.,COCO/COCO_val2014_000000002142.jpg
MS28306,"2 women, one holding a cake, the other holding up her index finger",COCO/COCO_val2014_000000180560.jpg
MS28307,A batter swings as a catcher prepares to catch a baseball.,COCO/COCO_val2014_000000057086.jpg
MS28308,A man flying a yellow and black kite.,COCO/COCO_val2014_000000350416.jpg
MS28309,A metal pan of food that includes broccoli and nuts.,COCO/COCO_val2014_000000298691.jpg
MS28310,A tv remote control sits on a table.,COCO/COCO_val2014_000000460251.jpg
MS28311,black and white puppy with a clear orange frisbee in its mouth.,COCO/COCO_val2014_000000304147.jpg
MS28312,A city bus on a street with a uniformed officer standing by.,COCO/COCO_val2014_000000087489.jpg
MS28313,Three elephants are walking through a deep river.,COCO/COCO_val2014_000000366536.jpg
MS28314,A small beige dog with short curly hair.,COCO/COCO_val2014_000000216273.jpg
MS28315,A street sign mounted to the side of a wooden pole.,COCO/COCO_val2014_000000403104.jpg
MS28316,Sidewalk area of city with parked motorcycles and truck nearby.,COCO/COCO_val2014_000000048972.jpg
MS28317,"A closeup of a parking meter that reads ""time expired.""",COCO/COCO_val2014_000000513793.jpg
MS28318,Two older people sitting down in front of a beach.,COCO/COCO_val2014_000000071988.jpg
MS28319,people waiting for luggage around the baggage claim in an airport,COCO/COCO_val2014_000000320026.jpg
MS28320,Two women are at a food table cutting a cake.,COCO/COCO_val2014_000000313770.jpg
MS28321,A dog that is sitting in a car.,COCO/COCO_val2014_000000354537.jpg
MS28322,A group of people preparing food in front of a building.,COCO/COCO_val2014_000000140963.jpg
MS28323,A yellow and blue train is next to an overhang.,COCO/COCO_val2014_000000232538.jpg
MS28324,Three men are dressed in black and have ties. ,COCO/COCO_val2014_000000129420.jpg
MS28325,Two giraffes standing next to a tree. ,COCO/COCO_val2014_000000440842.jpg
MS28326,"A small basket filled with fruit, bananas and apples, some in color others in black and white.",COCO/COCO_val2014_000000224289.jpg
MS28327,An interior shot of a living area with wooden accent modern decor.,COCO/COCO_val2014_000000015947.jpg
MS28328,A bus parked on the side of the road,COCO/COCO_val2014_000000330408.jpg
MS28329,A freight train approaching a rustic water tower.,COCO/COCO_val2014_000000226315.jpg
MS28330,A couple of cows walking in tall grass and trees.,COCO/COCO_val2014_000000363071.jpg
MS28331,"A bathroom with a toilet, sink and trashcan in it.",COCO/COCO_val2014_000000494269.jpg
MS28332,A man in a wet suit frolics at the edge of the water.,COCO/COCO_val2014_000000356490.jpg
MS28333,A dog drinks from a bottle of Guiness.,COCO/COCO_val2014_000000145781.jpg
MS28334,"An office desk area with laptops, books, and various other items.",COCO/COCO_val2014_000000526801.jpg
MS28335,A man sitting on a bench wearing a suit.,COCO/COCO_val2014_000000352761.jpg
MS28336,Boy holding an umbrella at the edge of a cliff.,COCO/COCO_val2014_000000411480.jpg
MS28337,There is a toy bear leaning on a pillow,COCO/COCO_val2014_000000577077.jpg
MS28338,Small metal containers holding various snack items including fruit.,COCO/COCO_val2014_000000029994.jpg
MS28339,A man with a ski board running with a para sail rope in his hand.,COCO/COCO_val2014_000000149903.jpg
MS28340,A game of baseball where the batter is up to bat.,COCO/COCO_val2014_000000081079.jpg
MS28341,a large white bus that is by a building,COCO/COCO_val2014_000000106048.jpg
